timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1739553487503,444,HTTP Request - log in,200,OK,Thread Group Load 1-481,text,true,,10213,161,255,255,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,444,utf-8,1,0,PHUONG-ANH,0,404
1739553487719,230,HTTP Request - log in,200,OK,Thread Group Load 1-601,text,true,,10213,161,254,254,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,230,utf-8,1,0,PHUONG-ANH,0,196
1739553487719,234,HTTP Request - log in,200,OK,Thread Group Load 1-580,text,true,,10213,161,254,254,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,234,utf-8,1,0,PHUONG-ANH,0,196
1739553487719,234,HTTP Request - log in,200,OK,Thread Group Load 1-599,text,true,,10213,161,254,254,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,234,utf-8,1,0,PHUONG-ANH,0,196
1739553487718,236,HTTP Request - log in,200,OK,Thread Group Load 1-610,text,true,,10213,161,254,254,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,236,utf-8,1,0,PHUONG-ANH,0,197
1739553487717,238,HTTP Request - log in,200,OK,Thread Group Load 1-626,text,true,,10213,161,254,254,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,238,utf-8,1,0,PHUONG-ANH,0,200
1739553487438,522,HTTP Request - log in,200,OK,Thread Group Load 1-298,text,true,,10213,161,254,254,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,522,utf-8,1,0,PHUONG-ANH,0,482
1739553487717,244,HTTP Request - log in,200,OK,Thread Group Load 1-577,text,true,,10213,161,253,253,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,244,utf-8,1,0,PHUONG-ANH,0,203
1739553487108,856,HTTP Request - log in,200,OK,Thread Group Load 1-433,text,true,,10213,161,253,253,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,856,utf-8,1,0,PHUONG-ANH,0,812
1739553487718,246,HTTP Request - log in,200,OK,Thread Group Load 1-590,text,true,,10213,161,253,253,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,246,utf-8,1,0,PHUONG-ANH,0,200
1739553487336,628,HTTP Request - log in,200,OK,Thread Group Load 1-570,text,true,,10213,161,253,253,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,628,utf-8,1,0,PHUONG-ANH,0,576
1739553487166,799,HTTP Request - log in,200,OK,Thread Group Load 1-395,text,true,,10213,161,252,252,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,799,utf-8,1,0,PHUONG-ANH,0,754
1739553487718,247,HTTP Request - log in,200,OK,Thread Group Load 1-625,text,true,,10213,161,252,252,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,247,utf-8,1,0,PHUONG-ANH,0,197
1739553487544,422,HTTP Request - log in,200,OK,Thread Group Load 1-423,text,true,,10213,161,252,252,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,422,utf-8,1,0,PHUONG-ANH,0,380
1739553487343,624,HTTP Request - log in,200,OK,Thread Group Load 1-571,text,true,,10213,161,251,251,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,624,utf-8,1,0,PHUONG-ANH,0,575
1739553487719,249,HTTP Request - log in,200,OK,Thread Group Load 1-631,text,true,,10213,161,251,251,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,249,utf-8,1,0,PHUONG-ANH,0,196
1739553487537,432,HTTP Request - log in,200,OK,Thread Group Load 1-574,text,true,,10213,161,251,251,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,432,utf-8,1,0,PHUONG-ANH,0,387
1739553487718,252,HTTP Request - log in,200,OK,Thread Group Load 1-587,text,true,,10213,161,251,251,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,252,utf-8,1,0,PHUONG-ANH,0,206
1739553487715,255,HTTP Request - log in,200,OK,Thread Group Load 1-579,text,true,,10213,161,251,251,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,255,utf-8,1,0,PHUONG-ANH,0,209
1739553485456,2515,HTTP Request - log in,200,OK,Thread Group Load 1-203,text,true,,10213,161,251,251,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,2515,utf-8,1,0,PHUONG-ANH,0,721
1739553487716,256,HTTP Request - log in,200,OK,Thread Group Load 1-627,text,true,,10213,161,251,251,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,256,utf-8,1,0,PHUONG-ANH,0,213
1739553487716,257,HTTP Request - log in,200,OK,Thread Group Load 1-581,text,true,,10213,161,251,251,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,257,utf-8,1,0,PHUONG-ANH,0,214
1739553487355,621,HTTP Request - log in,200,OK,Thread Group Load 1-321,text,true,,10213,161,251,251,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,621,utf-8,1,0,PHUONG-ANH,0,569
1739553487334,645,HTTP Request - log in,200,OK,Thread Group Load 1-555,text,true,,10213,161,250,250,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,645,utf-8,1,0,PHUONG-ANH,0,589
1739553487718,265,HTTP Request - log in,200,OK,Thread Group Load 1-589,text,true,,10213,161,250,250,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,265,utf-8,1,0,PHUONG-ANH,0,206
1739553487719,269,HTTP Request - log in,200,OK,Thread Group Load 1-594,text,true,,10213,161,250,250,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,269,utf-8,1,0,PHUONG-ANH,0,211
1739553487720,269,HTTP Request - log in,200,OK,Thread Group Load 1-603,text,true,,10213,161,250,250,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,269,utf-8,1,0,PHUONG-ANH,0,218
1739553487347,643,HTTP Request - log in,200,OK,Thread Group Load 1-412,text,true,,10213,161,250,250,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,643,utf-8,1,0,PHUONG-ANH,0,592
1739553487351,640,HTTP Request - log in,200,OK,Thread Group Load 1-409,text,true,,10213,161,250,250,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,640,utf-8,1,0,PHUONG-ANH,0,588
1739553487340,651,HTTP Request - log in,200,OK,Thread Group Load 1-549,text,true,,10213,161,250,250,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,651,utf-8,1,0,PHUONG-ANH,0,599
1739553487350,642,HTTP Request - log in,200,OK,Thread Group Load 1-540,text,true,,10213,161,250,250,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,642,utf-8,1,0,PHUONG-ANH,0,589
1739553487337,655,HTTP Request - log in,200,OK,Thread Group Load 1-552,text,true,,10213,161,250,250,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,655,utf-8,1,0,PHUONG-ANH,0,602
1739553487308,684,HTTP Request - log in,200,OK,Thread Group Load 1-406,text,true,,10213,161,250,250,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,684,utf-8,1,0,PHUONG-ANH,0,625
1739553487336,657,HTTP Request - log in,200,OK,Thread Group Load 1-569,text,true,,10213,161,250,250,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,657,utf-8,1,0,PHUONG-ANH,0,603
1739553487337,656,HTTP Request - log in,200,OK,Thread Group Load 1-421,text,true,,10213,161,250,250,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,656,utf-8,1,0,PHUONG-ANH,0,602
1739553487314,679,HTTP Request - log in,200,OK,Thread Group Load 1-563,text,true,,10213,161,250,250,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,679,utf-8,1,0,PHUONG-ANH,0,621
1739553487156,838,HTTP Request - log in,200,OK,Thread Group Load 1-425,text,true,,10213,161,250,250,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,838,utf-8,1,0,PHUONG-ANH,0,782
1739553487491,503,HTTP Request - log in,200,OK,Thread Group Load 1-518,text,true,,10213,161,250,250,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,503,utf-8,1,0,PHUONG-ANH,0,450
1739553487313,681,HTTP Request - log in,200,OK,Thread Group Load 1-537,text,true,,10213,161,249,249,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,681,utf-8,1,0,PHUONG-ANH,0,627
1739553487314,680,HTTP Request - log in,200,OK,Thread Group Load 1-561,text,true,,10213,161,249,249,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,680,utf-8,1,0,PHUONG-ANH,0,627
1739553487491,504,HTTP Request - log in,200,OK,Thread Group Load 1-398,text,true,,10213,161,249,249,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,504,utf-8,1,0,PHUONG-ANH,0,238
1739553487492,505,HTTP Request - log in,200,OK,Thread Group Load 1-480,text,true,,10213,161,248,248,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,505,utf-8,1,0,PHUONG-ANH,0,237
1739553487166,836,HTTP Request - log in,200,OK,Thread Group Load 1-499,text,true,,10213,161,247,247,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,836,utf-8,1,0,PHUONG-ANH,0,781
1739553487163,840,HTTP Request - log in,200,OK,Thread Group Load 1-503,text,true,,10213,161,247,247,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,840,utf-8,1,0,PHUONG-ANH,0,785
1739553487163,842,HTTP Request - log in,200,OK,Thread Group Load 1-504,text,true,,10213,161,247,247,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,842,utf-8,1,0,PHUONG-ANH,0,789
1739553487351,655,HTTP Request - log in,200,OK,Thread Group Load 1-541,text,true,,10213,161,247,247,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,655,utf-8,1,0,PHUONG-ANH,0,599
1739553487012,995,HTTP Request - log in,200,OK,Thread Group Load 1-364,text,true,,10213,161,247,247,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,995,utf-8,1,0,PHUONG-ANH,0,940
1739553487162,845,HTTP Request - log in,200,OK,Thread Group Load 1-458,text,true,,10213,161,247,247,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,845,utf-8,1,0,PHUONG-ANH,0,790
1739553487164,843,HTTP Request - log in,200,OK,Thread Group Load 1-506,text,true,,10213,161,246,246,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,843,utf-8,1,0,PHUONG-ANH,0,791
1739553487347,672,HTTP Request - log in,200,OK,Thread Group Load 1-413,text,true,,10213,161,245,245,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,672,utf-8,1,0,PHUONG-ANH,0,616
1739553487715,306,HTTP Request - log in,200,OK,Thread Group Load 1-593,text,true,,10213,161,245,245,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,306,utf-8,1,0,PHUONG-ANH,0,250
1739553487329,693,HTTP Request - log in,200,OK,Thread Group Load 1-314,text,true,,10213,161,245,245,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,693,utf-8,1,0,PHUONG-ANH,0,635
1739553487774,249,HTTP Request - log in,200,OK,Thread Group Load 1-567,text,true,,10213,161,244,244,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,249,utf-8,1,0,PHUONG-ANH,0,192
1739553487773,250,HTTP Request - log in,200,OK,Thread Group Load 1-568,text,true,,10213,161,244,244,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,250,utf-8,1,0,PHUONG-ANH,0,195
1739553487715,311,HTTP Request - log in,200,OK,Thread Group Load 1-592,text,true,,10213,161,242,242,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,311,utf-8,1,0,PHUONG-ANH,0,260
1739553487717,314,HTTP Request - log in,200,OK,Thread Group Load 1-622,text,true,,10213,161,243,243,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,314,utf-8,1,0,PHUONG-ANH,0,258
1739553487421,625,HTTP Request - log in,200,OK,Thread Group Load 1-477,text,true,,10213,161,253,253,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,625,utf-8,1,0,PHUONG-ANH,0,572
1739553487873,173,HTTP Request - log in,200,OK,Thread Group Load 1-547,text,true,,10213,161,253,253,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,173,utf-8,1,0,PHUONG-ANH,0,120
1739553487877,169,HTTP Request - log in,200,OK,Thread Group Load 1-661,text,true,,10213,161,252,252,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,169,utf-8,1,0,PHUONG-ANH,0,117
1739553487765,282,HTTP Request - log in,200,OK,Thread Group Load 1-509,text,true,,10213,161,251,251,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,282,utf-8,1,0,PHUONG-ANH,0,229
1739553487877,170,HTTP Request - log in,200,OK,Thread Group Load 1-664,text,true,,10213,161,251,251,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,170,utf-8,1,0,PHUONG-ANH,0,118
1739553487876,171,HTTP Request - log in,200,OK,Thread Group Load 1-698,text,true,,10213,161,250,250,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,171,utf-8,1,0,PHUONG-ANH,0,119
1739553487313,735,HTTP Request - log in,200,OK,Thread Group Load 1-562,text,true,,10213,161,250,250,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,735,utf-8,1,0,PHUONG-ANH,0,683
1739553487310,738,HTTP Request - log in,200,OK,Thread Group Load 1-415,text,true,,10213,161,250,250,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,738,utf-8,1,0,PHUONG-ANH,0,687
1739553487492,561,HTTP Request - log in,200,OK,Thread Group Load 1-486,text,true,,10213,161,263,263,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,561,utf-8,1,0,PHUONG-ANH,0,236
1739553487492,566,HTTP Request - log in,200,OK,Thread Group Load 1-396,text,true,,10213,161,262,262,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,566,utf-8,1,0,PHUONG-ANH,0,240
1739553485993,2066,HTTP Request - log in,200,OK,Thread Group Load 1-301,text,true,,10213,161,261,261,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,2066,utf-8,1,0,PHUONG-ANH,0,1689
1739553487490,569,HTTP Request - log in,200,OK,Thread Group Load 1-524,text,true,,10213,161,261,261,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,569,utf-8,1,0,PHUONG-ANH,0,220
1739553485996,2064,HTTP Request - log in,200,OK,Thread Group Load 1-313,text,true,,10213,161,260,260,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,2064,utf-8,1,0,PHUONG-ANH,0,1689
1739553487163,898,HTTP Request - log in,200,OK,Thread Group Load 1-401,text,true,,10213,161,260,260,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,898,utf-8,1,0,PHUONG-ANH,0,530
1739553485994,2067,HTTP Request - log in,200,OK,Thread Group Load 1-307,text,true,,10213,161,260,260,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,2067,utf-8,1,0,PHUONG-ANH,0,1688
1739553487322,739,HTTP Request - log in,200,OK,Thread Group Load 1-312,text,true,,10213,161,260,260,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,739,utf-8,1,0,PHUONG-ANH,0,354
1739553487491,571,HTTP Request - log in,200,OK,Thread Group Load 1-491,text,true,,10213,161,259,259,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,571,utf-8,1,0,PHUONG-ANH,0,213
1739553487165,898,HTTP Request - log in,200,OK,Thread Group Load 1-483,text,true,,10213,161,258,258,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,898,utf-8,1,0,PHUONG-ANH,0,538
1739553487349,717,HTTP Request - log in,200,OK,Thread Group Load 1-542,text,true,,10213,161,258,258,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,717,utf-8,1,0,PHUONG-ANH,0,655
1739553487711,356,HTTP Request - log in,200,OK,Thread Group Load 1-578,text,true,,10213,161,258,258,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,356,utf-8,1,0,PHUONG-ANH,0,293
1739553487876,192,HTTP Request - log in,200,OK,Thread Group Load 1-663,text,true,,10213,161,258,258,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,192,utf-8,1,0,PHUONG-ANH,0,130
1739553487876,192,HTTP Request - log in,200,OK,Thread Group Load 1-662,text,true,,10213,161,258,258,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,192,utf-8,1,0,PHUONG-ANH,0,131
1739553487877,192,HTTP Request - log in,200,OK,Thread Group Load 1-628,text,true,,10213,161,258,258,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,192,utf-8,1,0,PHUONG-ANH,0,130
1739553487164,905,HTTP Request - log in,200,OK,Thread Group Load 1-489,text,true,,10213,161,258,258,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,905,utf-8,1,0,PHUONG-ANH,0,568
1739553487590,476,HTTP Request - log in,200,OK,Thread Group Load 1-404,text,true,,10213,161,258,258,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,476,utf-8,1,0,PHUONG-ANH,0,414
1739553486176,1897,HTTP Request - log in,200,OK,Thread Group Load 1-254,text,true,,10213,161,257,257,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,1897,utf-8,1,0,PHUONG-ANH,0,1501
1739553486174,1900,HTTP Request - log in,200,OK,Thread Group Load 1-275,text,true,,10213,161,256,256,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,1900,utf-8,1,0,PHUONG-ANH,0,1502
1739553486176,1899,HTTP Request - log in,200,OK,Thread Group Load 1-240,text,true,,10213,161,255,255,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,1899,utf-8,1,0,PHUONG-ANH,0,1500
1739553486171,1904,HTTP Request - log in,200,OK,Thread Group Load 1-233,text,true,,10213,161,254,254,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,1904,utf-8,1,0,PHUONG-ANH,0,1504
1739553487347,729,HTTP Request - log in,200,OK,Thread Group Load 1-544,text,true,,10213,161,253,253,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,729,utf-8,1,0,PHUONG-ANH,0,355
1739553487187,890,HTTP Request - log in,200,OK,Thread Group Load 1-452,text,true,,10213,161,253,253,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,890,utf-8,1,0,PHUONG-ANH,0,323
1739553487335,742,HTTP Request - log in,200,OK,Thread Group Load 1-554,text,true,,10213,161,253,253,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,742,utf-8,1,0,PHUONG-ANH,0,359
1739553487175,903,HTTP Request - log in,200,OK,Thread Group Load 1-462,text,true,,10213,161,252,252,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,903,utf-8,1,0,PHUONG-ANH,0,517
1739553487341,743,HTTP Request - log in,200,OK,Thread Group Load 1-417,text,true,,10213,161,251,251,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,743,utf-8,1,0,PHUONG-ANH,0,671
1739553487165,919,HTTP Request - log in,200,OK,Thread Group Load 1-427,text,true,,10213,161,251,251,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,919,utf-8,1,0,PHUONG-ANH,0,536
1739553487351,735,HTTP Request - log in,200,OK,Thread Group Load 1-573,text,true,,10213,161,251,251,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,735,utf-8,1,0,PHUONG-ANH,0,661
1739553487876,210,HTTP Request - log in,200,OK,Thread Group Load 1-660,text,true,,10213,161,251,251,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,210,utf-8,1,0,PHUONG-ANH,0,146
1739553487491,595,HTTP Request - log in,200,OK,Thread Group Load 1-479,text,true,,10213,161,251,251,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,595,utf-8,1,0,PHUONG-ANH,0,220
1739553487762,325,HTTP Request - log in,200,OK,Thread Group Load 1-408,text,true,,10213,161,250,250,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,325,utf-8,1,0,PHUONG-ANH,0,261
1739553487764,323,HTTP Request - log in,200,OK,Thread Group Load 1-411,text,true,,10213,161,250,250,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,323,utf-8,1,0,PHUONG-ANH,0,260
1739553487346,742,HTTP Request - log in,200,OK,Thread Group Load 1-414,text,true,,10213,161,248,248,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,742,utf-8,1,0,PHUONG-ANH,0,681
1739553487763,325,HTTP Request - log in,200,OK,Thread Group Load 1-403,text,true,,10213,161,248,248,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,325,utf-8,1,0,PHUONG-ANH,0,267
1739553487764,324,HTTP Request - log in,200,OK,Thread Group Load 1-517,text,true,,10213,161,248,248,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,324,utf-8,1,0,PHUONG-ANH,0,265
1739553487760,328,HTTP Request - log in,200,OK,Thread Group Load 1-422,text,true,,10213,161,248,248,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,328,utf-8,1,0,PHUONG-ANH,0,271
1739553487490,599,HTTP Request - log in,200,OK,Thread Group Load 1-512,text,true,,10213,161,246,246,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,599,utf-8,1,0,PHUONG-ANH,0,213
1739553487152,937,HTTP Request - log in,200,OK,Thread Group Load 1-424,text,true,,10213,161,246,246,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,937,utf-8,1,0,PHUONG-ANH,0,525
1739553487165,924,HTTP Request - log in,200,OK,Thread Group Load 1-482,text,true,,10213,161,246,246,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,924,utf-8,1,0,PHUONG-ANH,0,527
1739553487340,755,HTTP Request - log in,200,OK,Thread Group Load 1-550,text,true,,10213,161,245,245,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,755,utf-8,1,0,PHUONG-ANH,0,358
1739553487491,606,HTTP Request - log in,200,OK,Thread Group Load 1-363,text,true,,10213,161,246,246,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,606,utf-8,1,0,PHUONG-ANH,0,502
1739553487337,760,HTTP Request - log in,200,OK,Thread Group Load 1-551,text,true,,10213,161,245,245,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,760,utf-8,1,0,PHUONG-ANH,0,704
1739553487762,336,HTTP Request - log in,200,OK,Thread Group Load 1-548,text,true,,10213,161,245,245,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,336,utf-8,1,0,PHUONG-ANH,0,279
1739553487357,742,HTTP Request - log in,200,OK,Thread Group Load 1-299,text,true,,10213,161,244,244,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,742,utf-8,1,0,PHUONG-ANH,0,686
1739553487344,756,HTTP Request - log in,200,OK,Thread Group Load 1-545,text,true,,10213,161,243,243,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,756,utf-8,1,0,PHUONG-ANH,0,699
1739553487761,339,HTTP Request - log in,200,OK,Thread Group Load 1-418,text,true,,10213,161,243,243,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,339,utf-8,1,0,PHUONG-ANH,0,283
1739553487348,753,HTTP Request - log in,200,OK,Thread Group Load 1-410,text,true,,10213,161,243,243,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,753,utf-8,1,0,PHUONG-ANH,0,696
1739553487909,192,HTTP Request - log in,200,OK,Thread Group Load 1-397,text,true,,10213,161,242,242,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,192,utf-8,1,0,PHUONG-ANH,0,135
1739553487550,552,HTTP Request - log in,200,OK,Thread Group Load 1-494,text,true,,10213,161,241,241,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,552,utf-8,1,0,PHUONG-ANH,0,501
1739553487313,798,HTTP Request - log in,200,OK,Thread Group Load 1-565,text,true,,10213,161,254,254,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,798,utf-8,1,0,PHUONG-ANH,0,745
1739553487680,456,HTTP Request - log in,200,OK,Thread Group Load 1-556,text,true,,10213,161,258,258,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,456,utf-8,1,0,PHUONG-ANH,0,386
1739553487339,799,HTTP Request - log in,200,OK,Thread Group Load 1-419,text,true,,10213,161,257,257,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,799,utf-8,1,0,PHUONG-ANH,0,729
1739553487436,703,HTTP Request - log in,200,OK,Thread Group Load 1-302,text,true,,10213,161,257,257,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,703,utf-8,1,0,PHUONG-ANH,0,632
1739553487745,394,HTTP Request - log in,200,OK,Thread Group Load 1-553,text,true,,10213,161,257,257,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,394,utf-8,1,0,PHUONG-ANH,0,323
1739553487346,793,HTTP Request - log in,200,OK,Thread Group Load 1-572,text,true,,10213,161,257,257,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,793,utf-8,1,0,PHUONG-ANH,0,722
1739553487877,262,HTTP Request - log in,200,OK,Thread Group Load 1-658,text,true,,10213,161,256,256,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,262,utf-8,1,0,PHUONG-ANH,0,193
1739553487747,391,HTTP Request - log in,200,OK,Thread Group Load 1-673,text,true,,10213,161,257,257,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,391,utf-8,1,0,PHUONG-ANH,0,320
1739553487916,246,HTTP Request - log in,200,OK,Thread Group Load 1-665,text,true,,10213,161,255,255,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,246,utf-8,1,0,PHUONG-ANH,0,170
1739553487916,246,HTTP Request - log in,200,OK,Thread Group Load 1-657,text,true,,10213,161,255,255,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,246,utf-8,1,0,PHUONG-ANH,0,170
1739553487514,649,HTTP Request - log in,200,OK,Thread Group Load 1-520,text,true,,10213,161,255,255,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,649,utf-8,1,0,PHUONG-ANH,0,573
1739553487919,244,HTTP Request - log in,200,OK,Thread Group Load 1-668,text,true,,10213,161,255,255,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,244,utf-8,1,0,PHUONG-ANH,0,168
1739553487920,243,HTTP Request - log in,200,OK,Thread Group Load 1-669,text,true,,10213,161,255,255,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,243,utf-8,1,0,PHUONG-ANH,0,168
1739553487925,239,HTTP Request - log in,200,OK,Thread Group Load 1-651,text,true,,10213,161,254,254,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,239,utf-8,1,0,PHUONG-ANH,0,163
1739553487739,425,HTTP Request - log in,200,OK,Thread Group Load 1-653,text,true,,10213,161,254,254,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,425,utf-8,1,0,PHUONG-ANH,0,349
1739553487926,238,HTTP Request - log in,200,OK,Thread Group Load 1-487,text,true,,10213,161,254,254,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,238,utf-8,1,0,PHUONG-ANH,0,162
1739553487926,238,HTTP Request - log in,200,OK,Thread Group Load 1-670,text,true,,10213,161,254,254,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,238,utf-8,1,0,PHUONG-ANH,0,163
1739553487483,682,HTTP Request - log in,200,OK,Thread Group Load 1-476,text,true,,10213,161,253,253,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,682,utf-8,1,0,PHUONG-ANH,0,560
1739553487338,828,HTTP Request - log in,200,OK,Thread Group Load 1-393,text,true,,10213,161,252,252,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,828,utf-8,1,0,PHUONG-ANH,0,702
1739553487932,234,HTTP Request - log in,200,OK,Thread Group Load 1-650,text,true,,10213,161,252,252,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,234,utf-8,1,0,PHUONG-ANH,0,166
